"","ReleaseDate","Title","ProductionBudget","OpeningWeekend","DomesticBox Office","WorldwideBox Office","Trailer","MPAA_Rating","Production_Method","Genre","Running_Time","Keywords","Franchise","Production_Companies","Production_Countries","Source","Creative_Type","warner","Columbia","Universal_Pictures","Walt_Disney_Pictures","Marvel_Studios","Paramount_Pictures","Century_Fox","Relativity_Media","DreamWorks_Pictures","New_Line_Cinema","Dune_Entertainment","Canal_Plus","Regency_Enterprises","Lionsgate","BBC_Films","StudioCanal","Working_Title_Films","Blumhouse","BFI","France","Cine_Plus","Participant_Media","Village_Roadshow_Productions","Metro_Goldwyn_Mayer_Pictures","Year","month"
"2539","Dec 13, 2013","The Hobbit: The Desolation …",2.5e+08,73645197,258366855,960366855,1,"PG-13","Animation/Live Action","Adventure",201,"3-D, 3-D - Shot in 3-D, Dragon, Prequel, Inbetwequel, Ensemble, Lord of the Rings",1,"Wingnut Films","New Zealand,United States","Based on Fiction Book/Short Story","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Dec"
"2540","Dec 25, 2012","West of Memphis",NA,13856,309864,407517,0,"R","Live Action","Documentary",150,"Corrupt Cops, Government Corruption, Wrongfully Convicted, Learning Disabilities, Memphis",0,"Wingnut Films","United States","Based on Real Life Events","Factual",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Dec"
"2543","Dec 11, 2009","The Lovely Bones",9.5e+07,116616,44114232,94894448,1,"PG-13","Live Action","Drama",135,"Heaven and Hell",0,"Wingnut Films","New Zealand,United Kingdom,United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Dec"
"2544","Aug 14, 2009","District 9",3e+07,37354308,115646235,212453431,1,"R","Animation/Live Action","Thriller/Suspense",111,"2010 Oscars Best Picture Nominee, First Contact",0,"Wingnut Films","New Zealand,South Africa,United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Aug"
"2545","Dec 14, 2005","King Kong",2.07e+08,50130145,218080025,550517357,0,"PG-13","Animation/Live Action","Adventure",189,"Animals Gone Bad, Creature Features, Visual Effects",1,"Wingnut Films","New Zealand,United States","Remake","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Dec"
"2546","Dec 17, 2003","The Lord of the Rings: The …",9.4e+07,72629713,377845905,1141403341,0,"PG-13","Animation/Live Action","Adventure",201,"Lord of the Rings, Visual Effects, Oscars Best Picture Winner, Character's Journey Shown on Map",1,"Wingnut Films","New Zealand,United States","Based on Fiction Book/Short Story","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Dec"
"2557","Jun 26, 2020","Top Gun: Maverick",NA,NA,NA,NA,0,NA,"Live Action","Action",NA,NA,0,"Jerry Bruckheimer Films, Skydance Productions","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,"Jun"
"2561","Oct 20, 2017","Geostorm",1e+08,13707376,33700160,220800160,1,"PG-13","Live Action","Action",109,"Extreme Weather, Outer Space, Space Program, Assassination, Political Assassination, Delayed Release, Development Hell, Near Future",0,"Skydance Productions, Electric Entertainment","United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,"Oct"
"2568","Jun 21, 2013","World War Z",1.9e+08,66411834,202359711,531514650,1,"PG-13","Live Action","Action",115,"Dystopia, Political, Zombies, Epidemic, Post Apocalypse, Novel or Other Work Adapted by Author, 3-D",1,"Skydance Productions, Hemisphere Media Capital, GK Films, Plan B Entertainment, 2Dux2","United States","Based on Fiction Book/Short Story","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Jun"
"2575","Sep 22, 2006","Flyboys",6e+07,6004219,13090630,14816379,0,"PG-13","Live Action","Drama",139,"In a Plane, World War I, War",0,"Electric Entertainment, Skydance Productions, Ingenious Film Partners","United States","Based on Real Life Events","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,"Sep"
"2581","Nov 26, 2008","Australia",1.3e+08,14800723,49554002,215080810,0,"PG-13","Live Action","Drama",165,"World War II, War",0,"Twentieth Century Fox, Bazmark Film 2 Pty Ltd","United States","Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Nov"
"2583","Jun 13, 2008","The Happening",6e+07,30517109,64506874,162778384,0,"R","Live Action","Thriller/Suspense",90,"End of the World",0,"Twentieth Century Fox","France,United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Jun"
"2584","Mar 31, 2006","Ice Age: The Meltdown",7.5e+07,68033544,195330621,651899282,0,"PG","Digital Animation","Adventure",91,"Animal Lead, Talking Animals, Romance, Young Child Dealing with the Death of a Parent, Twins, Buddy Comedy",1,"Twentieth Century Fox","United States","Original Screenplay","Kids Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,"Mar"
"2585","Jan 13, 2006","Tristan & Isolde",NA,6583135,14734633,17455613,0,"PG-13","Live Action","Drama",125,NA,0,"Twentieth Century Fox","United Kingdom","Based on Folk Tale/Legend/Fairytale","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,"Jan"
"2587","May 6, 2005","Kingdom of Heaven",1.1e+08,19635996,47398413,218853353,0,"R","Live Action","Adventure",148,"Religious",0,"Twentieth Century Fox","United States","Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"May"
"2589","Jun 11, 2004","Garfield: The Movie",5e+07,21727611,75367693,208094550,0,"PG","Animation/Live Action","Adventure",80,"Live Action Cartoon, Comic Strip, Talking Animals",1,"Davis Entertainment, Twentieth Century Fox","United States","Based on Comic/Graphic Novel","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Jun"
"2591","Nov 27, 2002","Solaris",4.7e+07,6752722,14970038,14970038,0,"PG-13","Live Action","Drama",105,NA,0,"Twentieth Century Fox, Lightstorm Entertainment","United States","Remake","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,"Nov"
"2593","Nov 9, 2001","Shallow Hal",4e+07,22518295,70836296,70836296,0,"PG-13","Live Action","Romantic Comedy",114,"Fat Suit, Romance",0,"Twentieth Century Fox","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,"Nov"
"2594","Jun 23, 2000","Me, Myself & Irene",5.1e+07,24209385,90570999,149270999,0,"R","Live Action","Romantic Comedy",116,"Mental Illness, Romance",0,"Twentieth Century Fox","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,"Jun"
"2595","May 3, 1996","The Great White Hype",NA,3349481,7852282,7852282,0,"R","Live Action","Comedy",91,NA,0,"Twentieth Century Fox","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,"May"
"2596","Nov 6, 1987","Less than Zero",NA,3008987,12396383,12396383,0,"R","Live Action","Drama",100,NA,0,"Twentieth Century Fox","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,"Nov"
"2597","Sep 18, 1987","The Pick-Up Artist",NA,4455516,13290368,13290368,0,"PG-13","Live Action","Romantic Comedy",82,"Romance",0,"Twentieth Century Fox","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,"Sep"
"2598","Jul 19, 1985","The Man With One Red Shoe",NA,3139025,8645411,8645411,0,"PG","Live Action","Comedy",93,NA,0,"Twentieth Century Fox","United States","Remake","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,"Jul"
"2599","Nov 9, 1984","Paris, Texas",NA,22709,2164507,2188678,0,"R","Live Action","Drama",NA,NA,0,"Argos Films, Road Movies Filmproduktion, Twentieth Century Fox","France,Germany,United Kingdom,United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,"Nov"
"2600","Oct 21, 1983","All the Right Moves",NA,1625486,17200000,17200000,0,"R","Live Action","Drama",90,"Football",0,"Twentieth Century Fox","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,"Oct"
"2601","Dec 25, 1981","Modern Problems",8e+06,4758371,24474312,24474312,0,NA,"Live Action","Comedy",NA,NA,0,"Twentieth Century Fox","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,"Dec"
"2602","Dec 9, 1981","Taps",1.4e+07,93005,35856053,35856053,0,"PG","Live Action","Drama",132,NA,0,"Twentieth Century Fox","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,"Dec"
"2603","May 25, 1979","Alien",10700000,3522581,80930630,203630630,0,"R","Live Action","Horror",117,"Visual Effects, Parasite",1,"Twentieth Century Fox","United States","Original Screenplay","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,"May"
"2604","Dec 25, 1943","The Song of Bernadette",NA,NA,12500000,12500000,0,"Not Rated","Live Action","Drama",156,NA,0,"Twentieth Century Fox","United States","Based on Fiction Book/Short Story","Multiple Creative Types",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,"Dec"
"2605","Mar 7, 1941","Tobacco Road",NA,NA,1900000,1900000,0,"Not Rated","Live Action","Drama",84,NA,0,"Twentieth Century Fox","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,"Mar"
"2606","Jun 8, 2018","Nancy",NA,15056,64011,64011,0,"Not Rated","Live Action","Thriller/Suspense",87,"False Identity, Psychological Thriller, Missing Child, Kidnap",0,"Eon Productions, Mental Pictures, Mothersucker Productions, Gamechanger, XS Media","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Jun"
"2608","Nov 6, 2015","Spectre",3e+08,70403148,200074175,879620923,1,"PG-13","Live Action","Action",148,"Secret Agent, Shadowy Organization, The Past Catching up with You, Development Hell, Prologue, Intertitle, Mexico",1,"Eon Productions","United Kingdom,United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Nov"
"2615","Jul 31, 1987","The Living Daylights",4e+07,11051284,51185000,191200000,0,"PG","Live Action","Action",130,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,"Jul"
"2616","May 24, 1985","A View to a Kill",3e+07,13294435,50327960,152627960,0,"PG","Live Action","Action",131,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom,United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,"May"
"2617","Jun 10, 1983","Octopussy",27500000,8902564,67900000,187500000,0,"PG","Live Action","Action",131,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,"Jun"
"2618","Jun 26, 1981","For Your Eyes Only",2.8e+07,6834967,54800000,195300000,0,"PG","Live Action","Action",127,"Secret Agent, Skiing",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,"Jun"
"2619","Jun 29, 1979","Moonraker",3.1e+07,7108344,70300000,210300000,0,"PG","Live Action","Action",126,"Secret Agent",1,"United Artists, Eon Productions","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,"Jun"
"2620","Jul 13, 1977","The Spy Who Loved Me",1.4e+07,1347927,46800000,185400000,0,"PG","Live Action","Action",125,"Secret Agent",1,"Eon Productions","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,"Jul"
"2621","Dec 20, 1974","The Man with the Golden Gun",7e+06,NA,2.1e+07,97600000,0,"PG","Live Action","Action",125,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,"Dec"
"2622","Jun 27, 1973","Live and Let Die",7e+06,NA,35400000,161800000,0,"PG","Live Action","Action",121,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,"Jun"
"2623","Dec 17, 1971","Diamonds Are Forever",7200000,NA,43800000,1.16e+08,0,"G","Live Action","Action",120,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,"Dec"
"2624","Dec 18, 1969","On Her Majesty's Secret Ser…",8e+06,NA,22800000,8.2e+07,0,"PG","Live Action","Action",142,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,"Dec"
"2625","Jun 13, 1967","You Only Live Twice",9500000,NA,43100000,111600000,0,"PG","Live Action","Action",117,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,"Jun"
"2626","Dec 29, 1965","Thunderball",9e+06,NA,63600000,141200000,0,"PG","Live Action","Action",130,"Secret Agent, Underwater",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,"Dec"
"2627","Dec 22, 1964","Goldfinger",3e+06,NA,51100000,124900000,0,"PG","Live Action","Action",110,"Visual Effects, Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,"Dec"
"2628","Apr 8, 1964","From Russia With Love",2e+06,NA,24800000,78900000,0,"PG","Live Action","Action",115,"Secret Agent",1,"Eon Productions, United Artists","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,"Apr"
"2630","Mar 23, 2018","Unsane",NA,3762145,7690044,13280730,1,"R","Live Action","Thriller/Suspense",98,"Psychological Horror, Mental Hospital, Stalker, Therapists / Therapy",0,"Extension 765, New Regency","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Mar"
"2679","Sep 21, 2018","Life Itself",NA,2123463,4095431,4548462,1,"R","Live Action","Drama",117,"Romance, New York, College, Car Accident, Dysfunctional Family, Non-Chronological, Ensemble",0,"FilmNation Entertainment, Nostromo Pictures, Temple Hill Entertainment","Spain,United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,"Sep"
"2685","Sep 18, 2015","Maze Runner: The Scorch Trials",6.1e+07,30316510,81697192,310566162,1,"PG-13","Live Action","Thriller/Suspense",131,"Young Adult Book Adaptation, Post Apocalypse, Zombies, Dystopia",1,"Gotham Group, Temple Hill Entertainment","United States","Based on Fiction Book/Short Story","Science Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Sep"
"2688","Mar 20, 2015","Tracers",NA,NA,2000,2880901,0,"PG-13","Live Action","Action",93,"Heist, Organized Crime, Bike Messengers, Parkour, Money Troubles, Early / Simultaneous Video on Demand release",0,"Temple Hill Entertainment","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Mar"
"2692","Sep 14, 2012","10 Years",NA,22707,203654,987640,0,"PG-13","Live Action","Drama",100,"Ensemble, High School Reunions, Delayed Adulthood, Bullies, Unrequited Love, Relationships Gone Wrong",0,"Anchor Bay Films, Boss Media, Temple Hill Entertainment, Iron Horse","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Sep"
"2694","May 13, 2011","Everything Must Go",5e+06,791676,2712131,2821010,1,"PG","Live Action","Drama",96,"Addiction, Mid-Life Crisis, Relationships Gone Wrong",0,"Temple Hill Entertainment","United States","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"May"
"2695","Jun 30, 2010","The Twilight Saga: Eclipse",6.8e+07,64832191,300531751,706102828,1,"PG-13","Live Action","Drama",124,"Vampire, Romance, Graduation, Love Triangle, Voiceover/Narration, Sequel With Lead Character Recast, IMAX: DMR",1,"Temple Hill Entertainment, Maverick Films, Imprint Entertainment, Sunswept Entertainment","United States","Based on Fiction Book/Short Story","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Jun"
"2703","May 23, 2014","X-Men: Days of Future Past",2e+08,90823660,233921534,747862775,1,"PG-13","Live Action","Action",131,"Marvel Comics, Mutants, Time Travel, Robot, Political, Government Corruption, Same Role, Multiple Actors, Dystopia, 1970s, Vietnam, Vietnam War, Rescue, Prison Break, Ensemble, Gratuitous Cameos, Scene in End Credits, Voiceover/Narration",1,"Bad Hat Harry Productions, Donners’ Company, Simon Kinberg, Ingenious Media","United States","Based on Comic/Graphic Novel","Super Hero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"May"
"2707","Jan 16, 2009","Hotel for Dogs",3.5e+07,17012212,73178547,122357172,0,"PG","Live Action","Adventure",100,NA,0,"Donners’ Company, Montecito Picture Company","United States","Based on Fiction Book/Short Story","Kids Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Jan"
"2708","Oct 17, 2008","The Secret Life of Bees",1.1e+07,10527799,37780486,39994347,0,"PG-13","Live Action","Drama",110,NA,0,"Overbrook Entertainment, Donners’ Company","United States","Based on Fiction Book/Short Story","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Oct"
"2709","Mar 17, 2006","She's the Man",2.5e+07,10730372,33889159,55279608,0,"PG-13","Live Action","Romantic Comedy",105,"Cross-Dressing, Soccer, Romance, Modern Adaptation",0,"Donners’ Company","United States","Based on Play","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,"Mar"
"2712","Feb 21, 1992","Radio Flyer",3.5e+07,1932595,4651977,4651977,0,"PG-13","Live Action","Drama",113,"Dysfunctional Family",0,"Stonebridge Entertainment, Donners’ Company","United States","Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,"Feb"
"2715","Aug 3, 2012","360",NA,12186,100343,4141251,0,"R","Live Action","Thriller/Suspense",113,"Early / Simultaneous Video on Demand release, Ensemble, Romance, Split Screen, Life on the Outside, Relationships Gone Wrong, Infidelity, Sex Crimes, Modern Adaptation",0,"Revolution Studios, Dor Film, O2 Filmes","Austria,Brazil,France,United Kingdom","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Aug"
"2716","Jul 13, 2012","Trishna",NA,29140,240381,1148956,0,"R","Live Action","Drama",113,"Romance, Cross-Class Romance, Modern Adaptation, Poverty, Country Mouse, City Mouse, Relationships Gone Wrong, Domestic Abuse, Sexual Fetishism",0,"Head Gear Films, UK Film Council, Metrol Technology, VTR Media Investments, Revolution Studios, Bob Film Institute, Film i Vast, Swedish Film Institute, Anurag Kashyap Films","United Kingdom","Based on Fiction Book/Short Story","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Jul"
"2717","Jun 10, 2011","The Trip",NA,77904,2030962,3455221,0,"Not Rated","Live Action","Comedy",111,"Road Trip, Improvised, Food, Fictionalized Version of Yourself, Relationships Gone Wrong, TV Mini-Series, News, Writing and Writers, Mid-Life Crisis, Movie Business, Recut",1,"Revolution Studios, Baby Cow, Arbie Productions","United Kingdom","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Jun"
"2718","Dec 25, 2007","The Water Horse: Legend of …",4e+07,9186054,40412817,103429755,0,"PG","Live Action","Drama",105,"Monster, Visual Effects",0,"Revolution Studios, Walden Media, Beacon Pictures, Ecosse Films","United Kingdom,United States","Based on Folk Tale/Legend/Fairytale","Fantasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,"Dec"
"2719","Sep 14, 2007","Across the Universe",4.5e+07,667784,24343673,29367143,0,"PG-13","Live Action","Musical",133,"Vietnam War",0,"Revolution Studios, Team Todd","United Kingdom,United States","Original Screenplay","Historical Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,"Sep"
"2720","Sep 7, 2007","The Brothers Solomon",1e+07,508601,900926,900926,0,"R","Live Action","Comedy",NA,"Delayed Adulthood",0,"Revolution Studios",NA,"Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,"Sep"
"2721","Aug 8, 2007","Daddy Day Camp",6e+06,3402678,13235267,18209872,0,"PG","Live Action","Comedy",93,NA,1,"Davis Entertainment, Revolution Studios","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,"Aug"
"2722","Apr 13, 2007","Perfect Stranger",NA,11206163,23760822,62526388,0,"R","Live Action","Thriller/Suspense",110,"Surprise Twist",0,"Revolution Studios","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,"Apr"
"2723","Apr 4, 2007","Are We Done Yet?",NA,14262724,49662533,58388068,0,"PG","Live Action","Comedy",92,"African-American",1,"Revolution Studios","United States","Remake","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,"Apr"
"2727","Oct 14, 2005","The Fog",1.8e+07,11752917,29511112,37048526,0,"PG-13","Live Action","Horror",NA,"Revenge, Hauntings, Visual Effects",0,"Revolution Studios","United States","Remake","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Oct"
"2728","Apr 29, 2005","XXX: State of the Union",6e+07,12712272,26873932,71073932,0,"PG-13","Live Action","Action",101,"Secret Agent, Visual Effects",1,"Revolution Studios","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Apr"
"2729","Jan 21, 2005","Are We There Yet?",2e+07,18575214,82674398,98114471,0,"PG","Live Action","Romantic Comedy",NA,"Road Trip, African-American, Romance",1,"Revolution Studios","United States","Original Screenplay","Kids Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,"Jan"
"2731","Sep 24, 2004","The Forgotten",5e+07,21022111,66711892,117211892,0,"PG-13","Live Action","Thriller/Suspense",91,"Surprise Twist",0,"Revolution Studios","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Sep"
"2732","Apr 23, 2004","13 Going On 30",3.7e+07,21054238,57139723,97658712,0,"PG-13","Live Action","Comedy",98,"Body Swap, Coming of Age, Tween",0,"Revolution Studios","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Apr"
"2735","Oct 24, 2003","Radio",3.5e+07,13303724,52333738,53293628,0,"PG","Live Action","Drama",111,"Football",0,"Revolution Studios","United States","Based on Real Life Events","Dramatization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Oct"
"2736","Aug 1, 2003","Gigli",5.4e+07,3753518,6087542,7126002,0,"R","Live Action","Romantic Comedy",NA,"Romance",0,"Revolution Studios","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Aug"
"2738","May 9, 2003","Daddy Day Care",6e+07,27623580,104148781,164285587,0,"PG","Live Action","Comedy",92,"Babysitters",1,"Revolution Studios, Davis Entertainment","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"May"
"2740","Mar 7, 2003","Tears of the Sun",7.5e+07,17057213,43632458,85632458,0,"R","Live Action","Action",109,NA,0,"Revolution Studios","United States","Original Screenplay","Contemporary Fiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Mar"
